,Sno,Clothing.ID,Age,Title,Review.Text,Rating,Recommended.IND,Positive.Feedback.Count,Division.Name,Department.Name,Class.Name
72,14878,833,42,So-so,For The Pricepretty Tank Embroidered Flowers Just As Pictured. Slightly See Through So That A Cami Would Be A Must. For The Price Should Be More Of A Show Stopper...Unfortunately Just Average.,3,0,42,General,Tops,Blouses
73,20407,1095,70,Pretty but sizing and cut is way off,Runs small. i'm usually a size sm for retailer clothing (for reference i'm 5'4 129lbs 36b). the tie around the waist of this dress is not a functional tie that you can relax a bit to give yourself more room around the waist. i could not fasten the buttons to close the dress on the size 8. the size 10 fit enough to fasten the buttons but there was a lot of extra fabric and the arm holes were very large. pretty vibrant colors but size up and be warned of the large armholes.,2,0,42,General,Dresses,Dresses
74,20690,864,39,Slouchy soft tee with one problem....,"I ordered these in both colors. the red is much deeper in person, more like a burgundy than pictured here. these tees are very slouchy. if you wanted a more fitted look, size down. these are very soft and very comfy and will pair well with ponte leggings and skinny jeans. the overall quality seems very good, although they are thinner than i thought they would be (they seemed like they would be thick and stiff to me based on the photos).
----------
overall these are very nice. but there is one is",2,1,42,General,Tops,Knits
75,7334,1077,62,Exactly as shown,"Tried this in store today and id say it is exactly as pictured (length is similar on me at 5'7"", colors as shown, cut is loose but not overly sacklike). my normal size s fit loosely, but not in an unflattering way. sizing down might have been too narrow in the shoulders. the embroidery seemed to be good quality, but the fabric itself was on the thinner side with no lining. i would have liked to see a liner at this price (and probably would have bought), but i think i'll wait for a promo or sale",4,1,41,General Petite,Dresses,Dresses
76,11602,862,41,Soft,Feminine And Flatteringthis Is Really A Lovely Top But The Color Online Is Not Quite What The Color Actually Is In Person. This Was A Find In My Store Today And It Is A Little More Lilac Than The Picture Shows. The Cut Is Extremely Flattering And The Fabric Is Very Soft As Is The Case With Most One September Items. The One Recommendation That I Have For This Is That Because The Main Fabric Is A Soft Knit The Proper Undergarments Are Really Needed. I Tried It With A Lace Bra And You Could See A Lot The Details Of The,5,1,41,General,Tops,Knits
77,21565,864,63,Feminine beauty,Love this top the lace detailing on it is gorgeous and fits tts. however the length does run a bit short not crop top short but it is shorter than i expected and i'm s short person.the color is listed as white and as pictured it also looks white but it's not. it's definitely an ivory color. i bought a white camisole to wear under it and when the top arrived the tank didn't match the top.,5,1,41,General,Tops,Knits
78,8437,1092,39,Autumn defined,"This beautiful dress is the perfect style for fall. when i first picked this up, i was surprised by how heavy it felt. there is so much embroidery i thought the dress was lined with another layer. however, the fabric is not stiff. there are numerous exquisite details including a button up bodice, additional embroidery on the skirt and ladder lace on the sleeves. 


i sized up to l because of my heavy back/shoulders/upper arms. sizing up does make the bodice of the dress look a tad wider but n",5,1,40,General,Dresses,Dresses
79,9287,1086,39,Soft but realllly hi-lo,"Love the fabric that c s uses--so very soft and pliable.  fit is tts with room for draping over figure flaws and great for layering while open.  but the high-low hem is far more extreme than the new ""action shots"" show.  i'm kind of over this trend but at the same time love this shirt dress.  i'm 5'3"" 140# 36d and tried on m but will order mp online because of length.",5,1,40,General,Dresses,Dresses
80,18144,1094,35,Great for work,My local store offered this dress in a navy colorway with sky blue and pink embroidery. tried it on and fell in love! it fits well while being comfortable. my favorite part is the skirt - perfect flirty a-line. already bought matching cardigans and can't wait to wear this to work. so perfect for spring!,5,1,40,General,Dresses,Dresses
81,17183,864,55,Nice top for flat chested,This top has nice quality lace but the layout is strange! it wouldn't stay under my boobs but kept creeping up and looked strange! not for girls with a chest!,3,0,39,General,Tops,Knits
82,17190,864,46,Not for the busty of us!,What A Huge Disappointment! I Was Really Looking Forward To Wearing This Top But It Is Very Tight And Awkward Around The Bust. If You Have Any Semblance Of A Chest This Is Not For You! I Am A 38C And This Was A No Go. The Quality Of The Top Seems To Be Top Notch But The Fit Was Just No. It Felt Restrictive And It Was Hard To Even Move My Arms And I Have Slender Arms.,3,0,39,General,Tops,Knits
83,19694,1009,44,Petite sizing?,This is a beautiful skirt. i wanted to make sure that i received a size that fit so i ordered two different sizes (pxs and ps). i typically wear a pxs but since the description mentions a side zip and it looked as if the skirt was to fit higher on the waist i thought i should also try a size up. as i mentioned it is lovely. light airy. i just wanted something easy to throw on and look put together with flat sandals and a tank for the hot weather that is coming and for an upcoming vacation to the,4,1,39,General,Bottoms,Skirts
84,22046,833,65,Fine workmanship and fresh swing shape,"I love this feminine blouse and the gorgeous colors on! it's a fresh shape that is truly flattering. i like that it comes in specific sizes so the proportions seem accurate. i bought the 8 in peach; all the colors are very pretty. i am a usual 8/medium and am 34f, so the regular bra-friendliness is essential. this is a new, fuller shape for me. i'm on a quest at this time of year for clothing that feels comfortable in the beginning heat of summer, and this is a lovely choice. you could pair it w",5,1,39,General,Tops,Blouses
85,4776,1080,34,Perfect cut,This Maxi Is Perfect! The Neckline Is Sexy But Not Too Sexy (Yay For Normal Bra!) And The Waistline Is Flattering. The Skirt Isn'T Very Full But The Ruffle Effect At The Bottom Gives It Nice Movement. It Could Easily Be Dressed Up Or Dressed Down. I Can'T Imagine That This Wouldn'T Be Flattering On Anyone. It Fit Totally True To Size For Me.,5,1,38,General,Dresses,Dresses
86,11981,829,38,,These are the cutest prints but the cute simply doesn't work for me. this is longer than the conversationalist shirt which is an improvement as far as i'm concerned. nevertheless both my appropriate size which i still felt was too short and the size up which hit at a flattering spot were twice as wide as as my midsection. so while the arms and shoulders seem true to size the shirt runs very wide.,3,0,38,General Petite,Tops,Blouses
87,12662,866,36,Not great in person...,I Was Really Hopeful That This Top Would Work On Me Because It Is So Cute Online. However I Was Very Disappointed When I Finally Received It. The Sleeves Look Soft And Snuggy In The Picture But Are Actually A Bit Stiff And Scratchy In Person. I Could Almost Get Over The Sleeves But The White Part Of The Shirt Was Horrible. I Am 5'10 And A Size 6. I Wear A Size Small At Retailer And I Got A Small In This Top. The Bottom Of The Shirt Was A Tad Short On Me And Hit Just Below My Belt Line-- Which I,2,0,38,General,Tops,Knits
88,14406,862,23,Nothing special,I am wearing a medium in the photos and for reference my measurements are 38-30-40. i did not purchase this top.,3,0,38,General Petite,Tops,Knits
89,16956,1095,57,Weird fit.,"1. i'm 5'5"" tall, 140 lbs and 38 (36d) - 32- 40. i'm normally a size 10 in most brands, and in maeve in the past. this dress was too tight across my waist and hips in a size 12, so it runs very slim.

2. this dress is very long waisted, so the top bunched up funny.

3. the horizontal bar in the back is in the wrong place, and will not hide your bra strap.

4. there are bra strap keep loops in the shoulders, but this is an off the shoulder top.

5. the underarms bunched funny.

6. the dress has h",3,0,38,General,Dresses,Dresses
